,serialId,date,collarId,latitude,longitude,positionId,species_id,first_scraped,last_scraped,species_name
7585,T5HS-7298,2025-10-05T19:30:30Z,16647,-1.530928,34.83942,149936032,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7586,T5HS-7561,2025-10-05T19:30:30Z,17324,-1.952622,35.15575,149958271,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7587,T5HS-6142,2025-10-05T19:30:30Z,14161,-1.803962,35.028805,149941116,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7588,T5HS-7293,2025-10-05T19:30:30Z,16642,-2.178545,34.42604,149962247,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7589,T5HS-7287,2025-10-05T19:30:30Z,16636,-1.8368,35.185963,149936046,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7590,T5HS-5607,2025-10-05T19:30:30Z,13312,-1.967342,34.850617,149938467,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7591,T5HS-5593,2025-10-05T19:30:30Z,13298,-1.581468,34.956723,149939426,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7592,T5HS-5583,2025-10-05T19:30:30Z,13288,-2.038418,34.78533,149934121,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7593,T5HS-7306,2025-10-05T19:30:30Z,16655,-1.480148,34.84411,149936014,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7594,T5HS-5570,2025-10-05T19:30:30Z,13274,-1.969147,35.141595,149960610,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7595,T5HS-6666,2025-10-05T19:30:30Z,14980,-1.878497,35.124595,149932205,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7596,T5HS-7302,2025-10-05T19:30:30Z,16651,-1.726728,35.037527,149939418,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7597,T5HS-7291,2025-10-05T19:30:30Z,16640,-1.590017,34.949248,149947900,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7598,T5HS-7303,2025-10-05T19:30:30Z,16652,-2.356192,34.457635,149943631,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7599,T5HS-7566,2025-10-05T19:30:07Z,17329,-1.97312,34.80064,149929121,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7600,T5HS-5594,2025-10-05T19:30:02Z,13299,-1.903147,35.233067,149929106,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7601,T5HS-5583,2025-10-05T19:00:30Z,13288,-2.038577,34.785318,149934120,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7602,T5HS-6142,2025-10-05T18:30:30Z,14161,-1.804248,35.028845,149941115,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7603,T5HS-5583,2025-10-05T18:30:30Z,13288,-2.038708,34.785118,149934119,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7604,T5HS-5593,2025-10-05T18:30:30Z,13298,-1.584607,34.952005,149939425,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7605,T5HS-6666,2025-10-05T18:30:30Z,14980,-1.878017,35.124388,149932204,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7606,T5HS-5607,2025-10-05T18:30:30Z,13312,-1.966942,34.850878,149938466,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7607,T5HS-5583,2025-10-05T18:00:30Z,13288,-2.038807,34.785027,149934118,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7608,T5HS-6142,2025-10-05T17:30:30Z,14161,-1.80503,35.029345,149928444,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7609,T5HS-5607,2025-10-05T17:30:30Z,13312,-1.966582,34.85051,149938465,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7610,T5HS-5583,2025-10-05T17:30:30Z,13288,-2.038708,34.78508,149934116,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7611,T5HS-6666,2025-10-05T17:30:30Z,14980,-1.878445,35.12268,149932203,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7612,T5HS-5593,2025-10-05T17:30:30Z,13298,-1.584742,34.951082,149939424,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7613,T5HS-6142,2025-10-05T17:30:03Z,14161,-1.805013,35.02912,149928433,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7614,T5HS-5583,2025-10-05T17:00:08Z,13288,-2.038187,34.782293,149928131,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7615,T5HS-6666,2025-10-05T16:30:43Z,14980,-1.877235,35.123362,149932202,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7616,T5HS-5583,2025-10-05T16:30:30Z,13288,-2.038738,34.781408,149928145,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7617,T5HS-5607,2025-10-05T16:30:30Z,13312,-1.966458,34.849318,149938464,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7618,T5HS-6142,2025-10-05T16:30:30Z,14161,-1.804842,35.02955,149928443,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7619,T5HS-5593,2025-10-05T16:30:30Z,13298,-1.58473,34.950852,149939423,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7620,T5HS-5583,2025-10-05T16:00:30Z,13288,-2.041225,34.778428,149928144,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7621,T5HS-5594,2025-10-05T15:30:51Z,13299,-1.903213,35.231892,149929119,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7622,T5HS-5608,2025-10-05T15:30:43Z,13313,-1.373038,34.893913,149954826,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7623,T5HS-7306,2025-10-05T15:30:41Z,16655,-1.488983,34.851367,149936013,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7624,T5HS-7289,2025-10-05T15:30:41Z,16638,-1.695848,34.885828,149939444,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7625,T5HS-7566,2025-10-05T15:30:41Z,17329,-1.974033,34.802285,149929131,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7626,T5HS-7562,2025-10-05T15:30:41Z,17325,-1.58582,34.780792,149926718,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7627,T5HS-5570,2025-10-05T15:30:38Z,13274,-1.939803,35.135182,149960608,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7628,T5HS-7300,2025-10-05T15:30:30Z,16649,-1.500542,34.776547,149936113,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7629,T5HS-7561,2025-10-05T15:30:30Z,17324,-1.9427,35.1595,149958270,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7630,T5HS-5601,2025-10-05T15:30:30Z,13306,-1.925398,35.081953,149958242,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7631,T5HS-7298,2025-10-05T15:30:30Z,16647,-1.521655,34.840053,149936031,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7632,T5HS-5583,2025-10-05T15:30:30Z,13288,-2.041578,34.778123,149928143,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7633,T5HS-5593,2025-10-05T15:30:30Z,13298,-1.585628,34.947213,149939422,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7634,T5HS-7303,2025-10-05T15:30:30Z,16652,-2.351828,34.461192,149943630,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7635,T5HS-5607,2025-10-05T15:30:30Z,13312,-1.964478,34.849213,149938463,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7636,T5HS-7293,2025-10-05T15:30:30Z,16642,-2.17538,34.420142,149926730,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7637,T5HS-7304,2025-10-05T15:30:30Z,16653,-2.268753,34.3322,149958257,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7638,T5HS-7287,2025-10-05T15:30:30Z,16636,-1.833197,35.173597,149936045,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7639,T5HS-7564,2025-10-05T15:30:30Z,17327,-1.588992,34.835163,149936128,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7640,T5HS-6142,2025-10-05T15:30:30Z,14161,-1.804155,35.029282,149928442,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7641,T5HS-7296,2025-10-05T15:30:30Z,16645,-1.828595,35.034085,149960638,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7642,T5HS-7302,2025-10-05T15:30:30Z,16651,-1.723847,35.042545,149939417,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7643,T5HS-7301,2025-10-05T15:30:30Z,16650,-2.357453,34.502883,149945399,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7644,T5HS-6666,2025-10-05T15:30:30Z,14980,-1.878818,35.12409,149932201,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7645,T5HS-7562,2025-10-05T15:30:09Z,17325,-1.585707,34.780587,149926707,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7646,T5HS-7293,2025-10-05T15:30:03Z,16642,-2.175147,34.420053,149926719,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7647,T5HS-5583,2025-10-05T15:00:30Z,13288,-2.04438,34.779408,149928142,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7648,T5HS-5607,2025-10-05T14:30:30Z,13312,-1.963747,34.849313,149938462,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7649,T5HS-5583,2025-10-05T14:30:30Z,13288,-2.047465,34.782047,149928141,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7650,T5HS-6142,2025-10-05T14:30:30Z,14161,-1.797588,35.030558,149928441,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7651,T5HS-6666,2025-10-05T14:30:30Z,14980,-1.879857,35.123158,149932200,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7652,T5HS-5593,2025-10-05T14:30:30Z,13298,-1.585762,34.946445,149926369,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7653,T5HS-5593,2025-10-05T14:30:08Z,13298,-1.585707,34.946133,149926358,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7654,T5HS-5583,2025-10-05T14:00:30Z,13288,-2.047052,34.783393,149928140,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7655,T5HS-6666,2025-10-05T13:30:30Z,14980,-1.87826,35.123852,149932199,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7656,T5HS-5593,2025-10-05T13:30:30Z,13298,-1.585552,34.946447,149926368,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7657,T5HS-6142,2025-10-05T13:30:30Z,14161,-1.794317,35.031477,149928440,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7658,T5HS-5607,2025-10-05T13:30:30Z,13312,-1.962375,34.848753,149938461,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7659,T5HS-5583,2025-10-05T13:30:30Z,13288,-2.040795,34.784882,149928139,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7660,T5HS-5607,2025-10-05T13:30:00Z,13312,-1.962027,34.848427,149925938,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7661,T5HS-5583,2025-10-05T13:00:30Z,13288,-2.038075,34.786005,149928138,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7662,T5HS-6666,2025-10-05T12:30:42Z,14980,-1.88039,35.123935,149932198,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7663,T5HS-6142,2025-10-05T12:30:30Z,14161,-1.79632,35.03072,149928439,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7664,T5HS-5593,2025-10-05T12:30:30Z,13298,-1.58373,34.946398,149926367,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7665,T5HS-5607,2025-10-05T12:30:30Z,13312,-1.961808,34.848555,149925950,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7666,T5HS-5583,2025-10-05T12:30:30Z,13288,-2.035187,34.787273,149928137,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7667,T5HS-5583,2025-10-05T12:00:30Z,13288,-2.034595,34.78796,149928135,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7668,T5HS-5583,2025-10-05T12:00:07Z,13288,-2.034347,34.78784,149925420,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7669,T5H-1861,2025-10-05T11:31:40Z,10743,55.87136,-4.290133,149924972,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7670,T5HS-5608,2025-10-05T11:30:43Z,13313,-1.348033,34.896053,149954825,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7671,T5HS-6666,2025-10-05T11:30:43Z,14980,-1.881498,35.126953,149932195,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7672,T5HS-7566,2025-10-05T11:30:41Z,17329,-1.96833,34.811158,149929130,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7673,T5HS-7289,2025-10-05T11:30:41Z,16638,-1.694337,34.891658,149939443,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7674,T5HS-7293,2025-10-05T11:30:41Z,16642,-2.167118,34.418267,149926729,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7675,T5HS-7562,2025-10-05T11:30:41Z,17325,-1.584283,34.787057,149926717,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7676,T5HS-7296,2025-10-05T11:30:41Z,16645,-1.83401,35.037685,149924991,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7677,T5HS-5594,2025-10-05T11:30:40Z,13299,-1.895297,35.232737,149929118,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7678,T5HS-5570,2025-10-05T11:30:35Z,13274,-1.932007,35.13709,149960607,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7679,T5HS-7304,2025-10-05T11:30:35Z,16653,-2.21761,34.34504,149958256,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7680,T5HS-7287,2025-10-05T11:30:30Z,16636,-1.825787,35.179392,149936044,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7681,T5HS-7306,2025-10-05T11:30:30Z,16655,-1.494418,34.851077,149936012,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7682,T5HS-6142,2025-10-05T11:30:30Z,14161,-1.798048,35.02929,149928438,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7683,T5HS-7301,2025-10-05T11:30:30Z,16650,-2.341135,34.515928,149945398,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7684,T5HS-5593,2025-10-05T11:30:30Z,13298,-1.584138,34.946698,149926366,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7685,T5HS-7302,2025-10-05T11:30:30Z,16651,-1.7248,35.048452,149939416,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7686,T5HS-7303,2025-10-05T11:30:30Z,16652,-2.346415,34.480207,149943629,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7687,T5HS-5583,2025-10-05T11:30:30Z,13288,-2.032638,34.791793,149925432,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7688,T5HS-7561,2025-10-05T11:30:30Z,17324,-1.93217,35.15795,149958269,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7689,T5HS-5607,2025-10-05T11:30:30Z,13312,-1.96258,34.849493,149925949,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7690,T5HS-7298,2025-10-05T11:30:30Z,16647,-1.50876,34.843817,149936030,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7691,T5HS-7300,2025-10-05T11:30:30Z,16649,-1.488985,34.78102,149936112,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7692,T5HS-7564,2025-10-05T11:30:30Z,17327,-1.58681,34.849992,149936127,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7693,T5HS-5601,2025-10-05T11:30:30Z,13306,-1.926012,35.086337,149958241,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7694,T5HS-5608,2025-10-05T11:30:06Z,13313,-1.347627,34.895787,149924950,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7695,T5HS-5583,2025-10-05T11:00:30Z,13288,-2.032427,34.79191,149925430,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7696,T5HS-6666,2025-10-05T10:30:48Z,14980,-1.881687,35.125012,149932194,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7697,T5HS-5607,2025-10-05T10:30:41Z,13312,-1.961098,34.849382,149925948,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7698,T5HS-5593,2025-10-05T10:30:30Z,13298,-1.584405,34.946345,149926365,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7699,T5HS-6142,2025-10-05T10:30:30Z,14161,-1.796565,35.025285,149928437,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7700,T5HS-5583,2025-10-05T10:30:30Z,13288,-2.033832,34.795868,149925429,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7701,T5HS-5583,2025-10-05T10:00:30Z,13288,-2.037577,34.798975,149925428,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7702,T5HS-6666,2025-10-05T09:30:30Z,14980,-1.882688,35.124702,149924044,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7703,T5HS-5583,2025-10-05T09:30:30Z,13288,-2.038222,34.800157,149925427,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7704,T5HS-5593,2025-10-05T09:30:30Z,13298,-1.581357,34.945388,149926364,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7705,T5HS-6142,2025-10-05T09:30:30Z,14161,-1.788552,35.019017,149928436,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7706,T5HS-5607,2025-10-05T09:30:30Z,13312,-1.959845,34.849105,149925947,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7707,T5HS-6666,2025-10-05T09:30:08Z,14980,-1.882667,35.124693,149924031,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7708,T5HS-5583,2025-10-05T09:00:30Z,13288,-2.039843,34.807772,149925426,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7709,T5HS-6666,2025-10-05T08:30:30Z,14980,-1.884223,35.123698,149924043,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7710,T5HS-5583,2025-10-05T08:30:30Z,13288,-2.039933,34.810983,149925425,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7711,T5HS-6142,2025-10-05T08:30:30Z,14161,-1.786612,35.01794,149928435,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7712,T5HS-5593,2025-10-05T08:30:30Z,13298,-1.583003,34.945228,149926363,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7713,T5HS-5607,2025-10-05T08:30:30Z,13312,-1.961343,34.850275,149925946,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7714,T5HS-5583,2025-10-05T08:00:30Z,13288,-2.039928,34.813545,149925424,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7715,T5HS-7289,2025-10-05T07:30:50Z,16638,-1.693092,34.896202,149939442,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7716,T5HS-7304,2025-10-05T07:30:50Z,16653,-2.207927,34.365242,149958255,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7717,T5HS-5594,2025-10-05T07:30:42Z,13299,-1.888032,35.228127,149929117,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7718,T5HS-7296,2025-10-05T07:30:40Z,16645,-1.834917,35.037748,149924989,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7719,T5HS-7293,2025-10-05T07:30:36Z,16642,-2.168715,34.419495,149926728,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7720,T5HS-5593,2025-10-05T07:30:31Z,13298,-1.5847,34.94241,149926362,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7721,T5HS-7287,2025-10-05T07:30:30Z,16636,-1.831077,35.162637,149936043,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7722,T5HS-5607,2025-10-05T07:30:30Z,13312,-1.962685,34.849943,149925945,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7723,T5HS-7561,2025-10-05T07:30:30Z,17324,-1.924453,35.16479,149923195,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7724,T5HS-6142,2025-10-05T07:30:30Z,14161,-1.78516,35.017847,149928434,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7725,T5HS-7300,2025-10-05T07:30:30Z,16649,-1.491867,34.784477,149936111,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7726,T5HS-7306,2025-10-05T07:30:30Z,16655,-1.511537,34.837537,149936011,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7727,T5HS-7302,2025-10-05T07:30:30Z,16651,-1.726772,35.044965,149939415,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7728,T5HS-7566,2025-10-05T07:30:30Z,17329,-1.979867,34.803193,149929129,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
7729,T5HS-7301,2025-10-05T07:30:30Z,16650,-2.340467,34.512042,149945397,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7730,T5HS-7298,2025-10-05T07:30:30Z,16647,-1.504948,34.843885,149936029,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7731,T5HS-5570,2025-10-05T07:30:30Z,13274,-1.919402,35.128575,149960606,1,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Zebra
7732,T5HS-5608,2025-10-05T07:30:30Z,13313,-1.356125,34.897182,149954824,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7733,T5HS-6666,2025-10-05T07:30:30Z,14980,-1.887017,35.125212,149924042,2,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Eland
7734,T5HS-5583,2025-10-05T07:30:30Z,13288,-2.039902,34.813543,149925423,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7735,T5HS-7303,2025-10-05T07:30:30Z,16652,-2.348295,34.493617,149943627,3,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,Wildebeest
7736,T5HS-7562,2025-10-05T07:30:30Z,17325,-1.587095,34.787543,149926716,4,2025-11-17T20:24:02.655986+00:00,2025-11-19T18:06:51.534819+00:00,unknown
